user_id,post_count,gini_coefficient,shannon_entropy,top1_ratio,top2_ratio,dominant_topic,suspicious_post_freq,suspicious_narrowness,duplicate_post_ratio,suspicious_duplicates,suspicious
israel_wills,1,0.761289709364064,1.8259234658586074,0.40846547,0.8075742,8,True,True,0.0,False,True
dannymaslov,1,0.7603967326770847,1.8114163852930276,0.472151,0.8480689,8,True,True,0.0,False,True
interfischer,5,0.7593991359074911,1.9004862001748764,0.5707195,0.76926494,4,True,True,0.0,False,True
todayinsyria,66,0.758902577475772,1.8372612501340873,0.61607254,0.8108048,8,True,True,0.00015802781289506955,False,True
southlonestar,90,0.7578667918698713,1.8373589362797773,0.46063355,0.8295921,4,True,True,3.618075907232534e-05,False,True
redlanews,51,0.7578542231180118,1.878030769417021,0.5114406,0.8065074,4,True,True,0.0,False,True
hyddrox,148,0.757605945021338,1.8138200148214862,0.43028602,0.82161236,8,True,True,2.0618673029390843e-05,False,True
dailysanfran,94,0.7575926127673691,1.9222055451870388,0.5338974,0.7736923,4,True,True,0.0002517650922226479,False,True
newarkvoice,100,0.757505013182736,1.9006841522060194,0.5747529,0.7942924,4,True,True,0.00132471386180585,False,True
williams_diana_,1,0.7571358439357331,1.8345894996529335,0.63310933,0.7568957,8,True,True,0.0,False,True
rogovilia,4,0.7567345202939274,1.9147344468509073,0.51476383,0.77729964,4,True,True,0.0,False,True
happkendrahappy,63,0.7565939499087249,1.854083561145582,0.5312416,0.82642585,4,True,True,4.460502252553638e-05,False,True
paulinett,246,0.7564726018828773,1.9159314461009125,0.535572,0.73499036,8,True,True,6.218859063240822e-06,False,True
ten_gop,215,0.7563402516710923,1.8256022022667957,0.42257762,0.83463997,4,True,True,0.00032647661180990127,False,True
donnabrivera,65,0.7561098871430372,1.8951081306997455,0.51845497,0.80506444,4,True,True,9.827285458074343e-05,False,True
nojonathonno,56,0.7552596233823957,1.8887991191354943,0.44996285,0.8123507,4,True,True,0.00015809776765952064,False,True
newspeakdaily,107,0.7548228123923764,1.921301260408802,0.4696806,0.7529278,4,True,True,3.569822151460414e-05,False,True
patriototus,64,0.7544684157279941,1.8926271089783986,0.49163914,0.7793387,8,True,True,7.390983000739098e-05,False,True
arkadii_trofim,5,0.7544331259873882,1.9033655337156214,0.4609061,0.8085532,8,True,True,0.0,False,True
wadeharriot,70,0.7538737254256039,1.892861005383572,0.49556842,0.8123846,4,True,True,3.346076307270187e-05,False,True
thefoundingson,242,0.7535956298048797,1.8693205360814233,0.4604572,0.7570338,8,True,True,3.474768053402288e-05,False,True
arturburanof,5,0.7528838492192639,1.9055333750297472,0.473542,0.8048757,8,True,True,0.0,False,True
ttsvetkov,4,0.7521030651793504,1.8580011539495858,0.4180192,0.8318871,4,True,True,0.0,False,True
williams8kalvin,3,0.7508865456717709,1.9076828142002304,0.49251202,0.8094258,4,True,True,0.0,False,True
darrell_h_hunt,1,0.7506967718099958,1.8989794601706673,0.4264966,0.71110064,4,True,True,0.1,False,True
realrobert1987,9,0.7504901924791435,1.9485465799758372,0.5540521,0.7932827,4,True,True,0.0,False,True
zubovnik,1,0.750096283988872,1.8516460510349033,0.4246174,0.83306026,4,True,True,0.0,False,True
rightnpr,74,0.7491463638531665,1.913832397847132,0.4573988,0.8150785,4,True,True,5.94000594000594e-05,False,True
watchmewalkin,59,0.7490145342308097,1.9317044909594934,0.4485589,0.781345,4,True,True,0.0,False,True
j0hnlarsen,61,0.7487434479407966,1.9075598466048636,0.47063035,0.8063893,4,True,True,6.269395943700824e-05,False,True
realten_gop,61,0.7487046654188979,1.930093013520909,0.50126684,0.80521965,4,True,True,0.0005453752181500873,False,True
march_for_trump,40,0.7475977353169583,1.9390240725802146,0.45624757,0.7943255,4,True,True,0.0009350163627863488,False,True
gibbs_jeremy_,1,0.7467699326613607,1.9772059408982667,0.48403475,0.7645879,10,True,True,0.0,False,True
prettylaraplace,74,0.7446935180923901,1.9341253187530383,0.4846952,0.7987425,4,True,True,0.00024306455794659062,False,True
hollydler,76,0.7443228281917982,1.9478815230649509,0.49255905,0.79821587,4,True,True,9.904422324567919e-06,False,True
onlinecleveland,104,0.7436821541147461,2.0111695907386067,0.4490546,0.7409062,4,True,True,2.8533723294218355e-05,False,True
cookncooks,193,0.7432949164261421,1.9507868259859762,0.50149333,0.7727649,8,True,True,1.7095693142364385e-05,False,True
stepansazono,5,0.7432238048641011,1.9896366749199796,0.48822153,0.7941328,4,True,True,0.0,False,True
politweecs,100,0.7431117663027649,1.972823994936933,0.4904115,0.80053306,4,True,True,3.267760277106072e-05,False,True
sylvielefevrier,3,0.743017217105565,1.986399101517487,0.57325715,0.75728524,6,True,True,0.0,False,True
t0nyasinclair,1,0.7429535213547448,2.004560125483298,0.48691356,0.7447525,10,True,True,0.0,False,True
melanymelanin,206,0.7415509856073186,2.0088488568478637,0.50787497,0.74412453,8,True,True,3.8459966780203696e-06,False,True
javonhidp,60,0.7406018278561532,1.9963892297408061,0.43014413,0.7574012,4,True,True,0.00022456770716370987,False,True
kansasdailynews,119,0.7402567513803664,2.001268549528435,0.4433051,0.7257624,4,True,True,0.00016569625987885296,False,True
carriethornthon,71,0.7401454669412972,1.9525018369803802,0.5174203,0.79091394,4,True,True,1.853911753800519e-05,False,True
riafanru,1,0.7396556927900141,1.9681032431533998,0.5906796,0.73441595,9,True,True,0.0,False,True
karolineauge,3,0.7396406191789234,1.9852141410530424,0.58514327,0.7351355,6,True,True,0.0,False,True
rh0lbr00k,20,0.739430075782972,2.0344041029048703,0.4855297,0.76072013,4,True,True,3.831293073022124e-05,False,True
tpartynews,298,0.738304228776856,2.019590549255453,0.44704536,0.7702484,8,True,True,0.0003372429919602016,False,True
staywoke88,49,0.7378742024496509,1.970502573115587,0.41063485,0.7640379,4,True,True,0.0001392272885485555,False,True
drmichaelgarcia,53,0.7377050857370099,1.9865095143793412,0.42264363,0.7790709,4,True,True,6.94082942911678e-05,False,True
itstimetosecede,31,0.7374361326103835,1.9907282488050058,0.47806364,0.7463703,8,True,True,0.0,False,True
washingtonline,105,0.7372079482768824,2.0139637928671745,0.45433322,0.6999073,4,True,True,8.771698990377447e-06,False,True
jaydaastonishin,50,0.7352901708218269,2.0176781021778587,0.43301582,0.7617027,4,True,True,6.799945600435197e-05,False,True
ninonderrien,3,0.7344315732091976,2.0204066069337974,0.57293874,0.72967875,6,True,True,0.0,False,True
srahse,1,0.7339080051945833,1.962371577348095,0.40104052,0.784597,10,True,True,0.0,False,True
ravenicholson,54,0.7335128461777439,2.0004468164226124,0.41660908,0.7540515,4,True,True,0.0,False,True
darknally,39,0.7332991023431532,2.041526248442401,0.47476026,0.77724016,4,True,True,0.0,False,True
dorothiebell,192,0.7332327953285838,2.0466594146227033,0.48641104,0.76278055,8,True,True,1.8817019740070845e-05,False,True
garrettsimpson_,219,0.733074632298667,2.0378563106556395,0.51479536,0.7434373,8,True,True,0.0010201624026622642,False,True
patriotka_rusi,5,0.732219620316755,2.0367795272785876,0.42230567,0.7732811,4,True,True,0.0,False,True
chadsloyer,53,0.7320586092492274,2.012609601474281,0.42150834,0.74233276,4,True,True,0.0,False,True
jacquelinisbest,178,0.7317730796057731,2.0441708256647186,0.46886644,0.7527489,8,True,True,2.2756809356808465e-05,False,True
emileewaren,190,0.7316652944365009,2.0322068525574473,0.48559424,0.7636278,8,True,True,1.9059863566031165e-05,False,True
margarethkurz,91,0.731386769330129,1.9054723211886908,0.65579784,0.7519226,9,True,True,0.00013114919481960682,False,True
janelperkinson,10,0.7312291707688322,2.014601676519225,0.3919075,0.7798667,4,True,True,0.0,False,True
jeffreykahunas,221,0.7307424642106829,2.0348316517749154,0.51336116,0.73431987,8,True,True,0.0016235078922131724,False,True
anthonywoodboy,9,0.7300024744666492,2.059427922570711,0.51120406,0.73810685,8,True,True,8.474008193227624e-05,False,True
lelandgraves_,4,0.7296638965102223,2.079789808519613,0.44772974,0.731203,10,True,True,0.0,False,True
instotus,3,0.7287652341183275,2.029690746375324,0.4510356,0.73438597,8,True,True,0.0,False,True
_sashalapin,9,0.7282205319885785,2.0372259942402273,0.4346883,0.79702914,8,True,True,0.0,False,True
alecmooooody,55,0.7281763841148874,2.0740952909668944,0.433104,0.7491476,4,True,True,0.00010822510822510823,False,True
onemightyfish,53,0.7273071819717555,2.0195814341749574,0.38128722,0.76039517,4,True,True,0.0,False,True
camosaseko,53,0.7267739197646934,2.021725885848566,0.4017603,0.7615144,4,True,True,0.0,False,True
jihadist2ndwife,9,0.7265320705870787,2.0474868231560044,0.45705056,0.68719906,8,True,True,0.0,False,True
ramonasnails,50,0.7265243929749303,2.0730812812574073,0.42861006,0.7520692,4,True,True,0.0,False,True
muslims_in_usa,8,0.7264060109543303,2.0472584301956585,0.41754025,0.739266,8,True,True,0.0,False,True
anzgri,2,0.726343023047472,2.0572361756681152,0.48322925,0.74728936,8,True,True,0.0,False,True
regieblackmon,48,0.7256261332029057,2.0476720484709836,0.40091702,0.730006,4,True,True,0.0,False,True
pati_cooper,10,0.7254661938447194,2.1001114505282135,0.45697153,0.7638071,4,True,True,0.005263157894736842,False,True
leroylovesusa,202,0.7252201066973308,2.0623263461857015,0.4761367,0.734194,8,True,True,2.3088839714572815e-05,False,True
jamie_mccarthy_,36,0.7246149388859825,2.0863567940601584,0.45507368,0.7332288,8,True,True,7.085737422816075e-05,False,True
tezaharov,6,0.7235481532601019,2.1082684156759854,0.43877402,0.75224835,4,True,True,0.0,False,True
shocko_10,4,0.7234982404236993,2.029282287579525,0.40076172,0.6635139,8,True,True,0.0,False,True
laurabaeley,209,0.7233973308520042,2.0844814952351505,0.5343671,0.733865,8,True,True,5.727604456076267e-05,False,True
wildharee,1,0.7229293722969791,2.0882530747685717,0.5084019,0.6988626,10,True,True,0.0,False,True
devinedevinbr,7,0.7226327719399706,2.076871434917122,0.5443155,0.76085126,4,True,True,0.0,False,True
sergbriantsev,6,0.7224109390905747,2.122615208410961,0.41901994,0.7246865,4,True,True,0.0,False,True
karenparker93,12,0.7223275283661982,2.079257178249891,0.4769895,0.77608204,4,True,True,3.9549139806209216e-05,False,True
pigeontoday,18,0.7218944972458606,2.0378215701601654,0.38728037,0.7195553,4,True,True,0.0,False,True
mmmdarya,2,0.7218136343290098,2.1038880175585097,0.42684287,0.75529385,8,True,True,0.0,False,True
valeyina_dm,12,0.7217766642182445,2.1069346902185444,0.46382862,0.76406306,4,True,True,0.007352941176470588,False,True
joseph_jenks,1,0.7216907981007049,2.0485065082929697,0.44731885,0.69598377,8,True,True,0.0,False,True
siccerthanyou,31,0.721611169725453,2.0353226622431286,0.42407686,0.7331219,4,True,True,0.0006988120195667365,False,True
ogdeandre,52,0.7215449372467101,2.0813737687340597,0.40231815,0.73567116,4,True,True,0.0,False,True
zzzacharyzzz,31,0.7215023505656669,2.1116982656821426,0.42735624,0.74629813,4,True,True,0.0,False,True
richmondvoice,56,0.7210584813534903,2.116748536224729,0.46276245,0.7407753,4,True,True,0.00041322314049586776,False,True
banttanantta,1,0.7206363667889187,2.067594862712233,0.42130756,0.75417244,8,True,True,0.0,False,True
krustyps,1,0.72060527629219,2.0676533368135264,0.4211145,0.7541773,8,True,True,0.0,False,True
cassieweltch,162,0.7205089808364088,2.0808836181791004,0.53428286,0.76331437,10,True,True,4.00631395078644e-06,False,True
crystal1johnson,123,0.72040172402149,2.077549562509474,0.5361062,0.71391124,8,True,True,5.236424569304079e-05,False,True
neworleanson,69,0.7203753895201254,2.1421113336954196,0.484821,0.7190722,4,True,True,3.457814661134163e-05,False,True
puredavie,121,0.7202069666033223,2.077637445644065,0.52994895,0.74950296,10,True,True,8.241650938849458e-06,False,True
policestateme,2,0.7195431014212469,2.113385243504456,0.4073525,0.73224527,8,True,True,0.0,False,True
traceyhappymom,87,0.7192683893099212,2.044116135181744,0.56473285,0.7607576,10,True,True,4.903861331061211e-06,False,True
finnaglo,11,0.7192139793463933,2.101003008590286,0.40359387,0.7469266,4,True,True,0.0,False,True
phoenixdailynew,95,0.7187753565928474,2.1029207871300573,0.42656946,0.6607316,4,True,True,0.0002287867572841666,False,True
hollandpatrickk,123,0.7184200494084507,2.095722625260845,0.5026856,0.7154517,8,True,True,5.140174906133397e-05,False,True
jani_s_jac,58,0.718367667787737,2.1024003676285465,0.41948912,0.7365719,4,True,True,0.0001636125654450262,False,True
glebnikon,11,0.7182482786787053,2.1006213790880217,0.5047319,0.77323174,4,True,True,0.0,False,True
oaklandonline,73,0.718139536639986,2.123580203064952,0.43684128,0.6810214,4,True,True,0.0008733624454148472,False,True
maksblaginin,5,0.7180311126091207,2.1051130499806057,0.3977417,0.7142356,4,True,True,0.0,False,True
philadelphiaon,64,0.7179809195222333,2.13938248497418,0.46636987,0.7357738,4,True,True,0.0,False,True
lysikvinkova,3,0.7177273537187526,2.050309058456663,0.40697944,0.68934673,8,True,True,0.0,False,True
romangorolov,7,0.7174439518906487,2.0735753874133365,0.37420613,0.74208045,8,True,True,0.0,False,True
robbydelaware,23,0.7171031024384623,2.1200371884745275,0.41402256,0.74399537,8,True,True,0.0,False,True
blacktivists,11,0.7170034143297622,2.079326143292887,0.4811636,0.6928841,8,True,True,0.0,False,True
pamblmdaniels,53,0.716961621112811,2.1230659749388723,0.42704713,0.736949,4,True,True,0.00014736221632773356,False,True
ostrovofficer,1,0.7165242897463031,2.148520439162473,0.49051774,0.7020022,11,True,True,0.0,False,True
lila_gorila,1,0.7165237943991087,2.1485237068328398,0.49051777,0.70200133,11,True,True,0.0,False,True
oooonlyone,1,0.7165236643469096,2.1485249107113957,0.49051777,0.702001,11,True,True,0.0,False,True
horrorki,1,0.716523249730623,2.1485274904511584,0.4905178,0.70200014,11,True,True,0.0,False,True
zistti,1,0.7165231705682041,2.148528178381762,0.4905178,0.702,11,True,True,0.0,False,True
sovetnikstatski,15,0.7164503009795832,2.1273822235275763,0.4608751,0.76992726,4,True,True,0.0,False,True
inst_vets,4,0.7164132804997886,2.0804282081196157,0.40518788,0.7829969,4,True,True,0.0,False,True
tebepizdec,1,0.7154303302134698,2.110813586926104,0.44630238,0.7451406,8,True,True,0.0,False,True
bricegeller,7,0.7152495318053601,2.1648109798175,0.4418285,0.7378734,4,True,True,0.0,False,True
todaybostonma,81,0.71520316490205,2.13792940355704,0.42455903,0.6696657,4,True,True,0.0004368471035137702,False,True
mr_clampin,113,0.7150504950091537,2.1073723860649904,0.5414643,0.75241035,10,True,True,7.292848905844763e-06,False,True
lazykstafford,236,0.7147940922624529,2.123902498552669,0.47322392,0.6907209,8,True,True,1.1971901027373292e-05,False,True
gwennythot,38,0.71406685760788,2.144201782816657,0.39642796,0.71474177,4,True,True,0.0018066847335140017,False,True
paolakinck,25,0.7140367178362794,2.1648584470291383,0.45074657,0.7365817,4,True,True,4.7932275381983365e-05,False,True
roscoe_riddle,1,0.7139150356330598,2.1187394073911165,0.4651424,0.717878,8,True,True,0.0,False,True
samirgooden,37,0.71387835310761,2.1349795571294408,0.3995647,0.7389242,4,True,True,0.0,False,True
clydedaws0n,1,0.7135701172148382,2.1689137979364834,0.41220585,0.6803706,10,True,True,0.0,False,True
notritahart,122,0.7134215266509397,2.124681407978427,0.5331343,0.7427895,10,True,True,7.962539315037867e-06,False,True
austinlovesbeer,7,0.713140458217822,2.144961430185518,0.36569095,0.70695573,10,True,True,0.0,False,True
archieolivers,9,0.7130219998264996,2.173917289198035,0.46218368,0.67497027,4,True,True,0.0,False,True
agnesgrhm,1,0.7119568089644114,2.1137515665507935,0.53483725,0.67225754,8,True,True,0.0,False,True
johnievogue,10,0.7119041325058788,2.13647030274712,0.4312185,0.7336028,4,True,True,0.0,False,True
batonrougevoice,93,0.7118514465789,2.1644826649370033,0.42931908,0.6803014,4,True,True,0.00011640765962400326,False,True
youjustctrlc,36,0.7114757481747657,2.1595856309363355,0.41448087,0.7078181,4,True,True,0.0,False,True
iiddaamarks,47,0.7114254187520904,2.162302784837317,0.4231526,0.7240023,4,True,True,0.00021039343572480537,False,True
acejinev,40,0.7114045701674636,2.1508418609838196,0.41072428,0.7303749,4,True,True,0.000546448087431694,False,True
logan_whatsup,64,0.711071193140621,2.1833135613279246,0.43285346,0.7200386,8,True,True,4.703396575927293e-05,False,True
gvardeykalena,10,0.7107154726982117,2.167062748665247,0.46196613,0.746256,4,True,True,0.0,False,True
chaneutral,2,0.7104626390888976,2.1335048058982924,0.4134885,0.6465475,4,True,True,0.0,False,True
riogithief,3,0.7104591631990237,2.1878243222947544,0.4371214,0.6536818,8,True,True,0.0,False,True
michellearry,247,0.7103218892158923,2.169505934203404,0.48987433,0.7135656,8,True,True,1.0477886165689114e-05,False,True
todaymiami,68,0.7101008988295993,2.1805482522847015,0.42797095,0.6968845,4,True,True,0.0,False,True
ilovesarahrich,46,0.7099515041336417,2.1195047301874563,0.36081508,0.7042551,4,True,True,0.0,False,True
jasper_fly,93,0.7097843817900866,2.11360933689853,0.55356354,0.74007785,10,True,True,5.976757961120246e-06,False,True
chesplayschess,13,0.709255813252336,2.1901472919599585,0.46722713,0.6980213,4,True,True,6.721333512568894e-05,False,True
eliasbrick,39,0.709060248065119,2.1587835038527112,0.4036398,0.6881063,4,True,True,0.0,False,True
verrellportier,3,0.7089273449964821,2.1974907791691494,0.48816195,0.705364,6,True,True,0.0,False,True
jery_robertsyo,53,0.7086596670560539,2.1316869492786723,0.38508052,0.7157871,4,True,True,0.0,False,True
erofeenkoanton,10,0.7086526425361322,2.1941046127563117,0.42846096,0.72814864,4,True,True,0.0,False,True
mil0blake,196,0.7085901826615849,2.1501738803678685,0.46534634,0.67808896,8,True,True,2.6391755579581153e-05,False,True
corynaenae,10,0.7080957815633155,2.1936557380375596,0.43448263,0.72991633,4,True,True,0.0,False,True
todaycincinnati,72,0.7080138205208527,2.1842663452137048,0.41853523,0.6719074,4,True,True,7.128599942971201e-05,False,True
todaynycity,45,0.7079361969566283,2.1718884098658067,0.40390348,0.73860157,8,True,True,0.0,False,True
kotovamarys,15,0.7077200933126733,2.141708378344448,0.409023,0.767555,4,True,True,0.005263157894736842,False,True
jenn_abrams,182,0.7076452756212316,2.1239021545873675,0.38367432,0.68899184,8,True,True,3.950757755337474e-05,False,True
damanimiles,13,0.707489751939041,2.1956636354863828,0.43633968,0.71100914,4,True,True,0.0,False,True
stanleyparris,52,0.7074687062352844,2.1273882429203566,0.36177367,0.6754028,4,True,True,0.0,False,True
johnnymarch_,9,0.7073768769817738,2.1758646487537545,0.37293673,0.6920904,4,True,True,0.0,False,True
queenofthewo,111,0.7073206844312759,2.1391317342692218,0.5362224,0.7377129,10,True,True,3.701041010310175e-06,False,True
melvinsroberts,92,0.7071979943240775,2.12033471846052,0.54435045,0.74331254,10,True,True,5.610007863767545e-06,False,True
cassishere,38,0.7070761193392845,2.1631348369021914,0.4794134,0.74459106,4,True,True,8.151620134501732e-05,False,True
adamchapmanjr,9,0.7070481460735513,2.17126720853089,0.3715465,0.7283833,4,True,True,0.0,False,True
georevieweurope,1,0.7070270297893634,2.115601411943474,0.3777202,0.7151478,4,True,True,0.0,False,True
randolphburrr,46,0.7066984013455898,2.1111878211743815,0.3531271,0.6813746,4,True,True,0.0,False,True
giselleevns,93,0.7065255490597337,2.1194440203117018,0.5239634,0.7171792,10,True,True,6.706446870796277e-06,False,True
taraformation,8,0.7065006155559482,2.224589225552348,0.44931626,0.716493,4,True,True,0.0,False,True
imissobama,56,0.706357130742011,2.170887126872483,0.38198733,0.7155231,4,True,True,0.00027208416470161435,False,True
errivvvvers,29,0.7060681758060431,2.166980196992833,0.37963203,0.7010231,4,True,True,0.0,False,True
westernwindwes,150,0.706032189543247,2.1741200567434023,0.46529928,0.6822011,8,True,True,4.0382503069070234e-05,False,True
jon_underwood_,1,0.7058424100590249,2.1095001554214647,0.36262357,0.72290576,10,True,True,0.0,False,True
handsome_henson,1,0.7058031193058317,2.148351208234024,0.53812295,0.6673066,8,True,True,0.0,False,True
onlinememphis,24,0.7056371447869774,2.1751815336645275,0.3627321,0.7119353,8,True,True,0.002150537634408602,False,True
kathiemrr,122,0.7056183506113788,2.1537435522691766,0.52606326,0.74152505,10,True,True,7.0217858538491595e-06,False,True
imapharrelfake,47,0.7053087701788172,2.103204730486632,0.36843207,0.6894414,4,True,True,0.0,False,True
peytoncashout,33,0.7052970178386507,2.1429452775694537,0.36816147,0.7039556,8,True,True,0.0,False,True
bydrbre_,1,0.7052772713553471,2.1967973451208707,0.4282604,0.67765397,4,True,True,0.0,False,True
houstontopnews,39,0.7052503861486912,2.1999812599362936,0.4367152,0.728988,4,True,True,0.0030721966205837174,False,True
claypaigeboo,10,0.7052229669255515,2.1927782825528577,0.38371757,0.7031634,4,True,True,0.0,False,True
micparrish,92,0.7048816809118928,2.2030047149384617,0.45515236,0.723399,8,True,True,2.834602703856654e-05,False,True
evagreen69,224,0.7047801518185928,2.1715442725814302,0.47438633,0.6776011,8,True,True,2.5016269383644927e-05,False,True
entatjanamax,30,0.7046554908544446,2.1399393647976734,0.390525,0.7619741,4,True,True,0.0034940600978336828,False,True
priceforpierce,157,0.704144284550906,2.182024379377057,0.4573298,0.67279595,8,True,True,2.4350609820438605e-05,False,True
mihanovikov,14,0.7040445179057618,2.1812466738298553,0.40083265,0.73285925,8,True,True,0.0,False,True
sternandreas404,34,0.7039216086365437,2.130264824738688,0.5756723,0.6959189,9,True,True,0.0002092336996125569,False,True
jadonhutchinson,51,0.7036731524470573,2.1714367834246406,0.38616347,0.7195909,4,True,True,0.00024996875390576176,False,True
hiimkhloe,247,0.7034286676647711,2.2196230545260334,0.41047406,0.7090731,8,True,True,5.2353785943894464e-05,False,True
cookiiieeessss,12,0.7033486243065757,2.219512985629481,0.43454787,0.69542307,4,True,True,0.0,False,True
nataturn,12,0.703073033306282,2.2221346891592337,0.49039507,0.67314756,8,True,True,2.3060071486221608e-05,False,True
stlouisonline,76,0.703039826961079,2.2002884209507347,0.40288234,0.67066526,4,True,True,0.0009090909090909091,False,True
dailysandiego,54,0.7024671709118081,2.1909974022031733,0.3944047,0.6495193,4,True,True,0.0002144607843137255,False,True
vasilichvasili,18,0.7023680589627475,2.2191733198940273,0.47543734,0.7227691,4,True,True,0.0,False,True
jassscott,41,0.702270278086265,2.154554450467995,0.40984055,0.74549544,4,True,True,0.0,False,True
blacktolive,93,0.7020403859334351,2.1735447747762664,0.42126244,0.6958471,8,True,True,0.0007537688442211055,False,True
gallowayeliana,12,0.7019126404775307,2.1932593180273208,0.37864912,0.69148695,4,True,True,0.0,False,True
jaedenmassey,1,0.701553610425132,2.176895856728328,0.5113851,0.66327363,8,True,True,0.0,False,True
screamymonkey,105,0.7015291643717015,2.174529375452456,0.34651515,0.692386,8,True,True,0.0003881392807166277,False,True
dallastopnews,24,0.7014399353807381,2.1865795118678095,0.39026907,0.74439615,4,True,True,0.0,False,True
blk_voice,41,0.7013224783586338,2.2264812066944897,0.47304502,0.6861073,8,True,True,0.0,False,True
willisbonnerr,133,0.7013008550857194,2.176556190992874,0.33610788,0.670375,10,True,True,4.1640294480162566e-05,False,True
blacknewsoutlet,39,0.7011840254597161,2.216108073107699,0.452902,0.6900869,8,True,True,0.0006988120195667365,False,True
stanley_cox_,15,0.7009487362423291,2.223587254628421,0.400227,0.7017578,4,True,True,0.008534850640113799,False,True
travisrespek,41,0.7009297500192262,2.1774467171590417,0.36172503,0.68809587,4,True,True,0.0,False,True
detroitdailynew,65,0.700870931109724,2.225354032400735,0.4402766,0.6910013,4,True,True,0.0003399972800217598,False,True
daileyjadon,87,0.700767554163427,2.163110071400467,0.53408724,0.7320815,10,True,True,7.7698694176321e-06,False,True
taisiaavdeeva,19,0.7005667721581025,2.1924307056154637,0.39073548,0.73315173,4,True,True,0.0,False,True
jeanuttella,12,0.7003326287018975,2.2281133220511777,0.41549346,0.72893256,4,True,True,0.0,False,True
klara_sauber,44,0.7002479593017293,2.1602647904245926,0.5674782,0.69564545,9,True,True,0.00018469690600838142,False,True
lagonehoe,36,0.700156002266643,2.16322031227967,0.36105695,0.69597805,4,True,True,0.0,False,True
scottgohard,30,0.7000956877600402,2.1204607817436028,0.34330693,0.67975944,8,True,True,0.0011074197120708748,False,True
christinapool61,7,0.6997792166506747,2.2244960109555802,0.5147731,0.7022361,9,True,True,0.005379746835443038,False,True
malloryjared,215,0.6989983083137,2.2322114966385875,0.40480492,0.69738394,8,True,True,3.925792703423537e-05,False,True
kaydenmelton,8,0.6987463499147756,2.2280020492760695,0.37201408,0.7062018,8,True,True,0.0,False,True
krasilnikovbor,10,0.6983935554731094,2.2049565460431038,0.4060635,0.75055176,4,True,True,0.0,False,True
heyits_toby,207,0.6975871823582314,2.2006733181233655,0.5132616,0.7024633,8,True,True,5.463185203364989e-05,False,True
leecory,1,0.6973852952942252,2.175519479573473,0.38064304,0.7026598,4,True,True,0.0,False,True
sergeev_tolik,10,0.6972088678318084,2.2047438035039866,0.40752143,0.74661136,4,True,True,0.0,False,True
dailylosangeles,29,0.6970614106588376,2.2625748616657657,0.44436437,0.72142226,8,True,True,0.0030165912518853697,False,True
